"Path","IsFileOrDirectory","GitTracked","GitIgnored","GitStatus","TopLevelItem","FileCount","SizeBytes","ContainsGitMetadata","ContainsPackageManifest","ContainsTests","ContainsEntrypoint","ContainsSecretsSuspected","ContainsRuntimeState","ContainsGeneratedArtifacts","ContainsCacheArtifacts","ContainsArchiveMaterial","ContainsDocs","ContainsSource","ContainsCIOrWorkflow","ContainsAgentInstructions","ContainsGovernanceMaterial","ImportReferencesCount","TestReferencesCount","CIReferencesCount","DocReferencesCount","ConfigReferencesCount","EvidenceCommandsUsed","Classification","ResponsibilityArea","LifecycleStatus","CanMove","ProposedOperation","ProposedDestination","RiskIfMoved","RiskIfLeft","RollbackMethod","ValidationRequired","OwnerApprovalRequired","Confidence","Reason"
"T:\Project-AI-main\Project-Ai","Directory","True","True","tracked","Project-Ai","6","N/A","False","False","False","False","False","False","False","False","False","True","False","False","False","False","0","0","0","0","0","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","UNKNOWN_REVIEW","See prior audits (BOUNDARY_AUDIT.md, RESPONSIBILITY_RECOVERY_AUDIT.md, CAPABILITY_AUTHORITY_PROVENANCE.md, ACTIVE_MAP.md) and step2/5/6.log for provenance; insufficient current evidence for override from UNKNOWN_REVIEW","UNKNOWN","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- Project-Ai or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","LOW","Defaulted to UNKNOWN_REVIEW / CanMove=NO / OwnerApprovalRequired=YES per V2 high-assurance protocol unless strong evidence from current git/fs state + prior audits overrides. step2/5/6.log used as provenance only (prior copies of DC01 into IT/pentest, pre-phase2 webhooks into archive/pre-phase2, StormDesk)."
"T:\Project-AI-main\recovery","Directory","True","True","tracked","recovery","47","N/A","False","False","False","False","False","True","False","False","True","True","False","False","False","True","1","26","9","138","11","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","UNKNOWN_REVIEW","See prior audits (BOUNDARY_AUDIT.md, RESPONSIBILITY_RECOVERY_AUDIT.md, CAPABILITY_AUTHORITY_PROVENANCE.md, ACTIVE_MAP.md) and step2/5/6.log for provenance; insufficient current evidence for override from UNKNOWN_REVIEW","UNKNOWN","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- recovery or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","LOW","Defaulted to UNKNOWN_REVIEW / CanMove=NO / OwnerApprovalRequired=YES per V2 high-assurance protocol unless strong evidence from current git/fs state + prior audits overrides. step2/5/6.log used as provenance only (prior copies of DC01 into IT/pentest, pre-phase2 webhooks into archive/pre-phase2, StormDesk)."
"T:\Project-AI-main\relationships","Directory","True","True","tracked","relationships","195","N/A","False","False","False","True","False","True","True","False","False","True","False","False","True","True","3","3","5","167","6","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","UNKNOWN_REVIEW","See prior audits (BOUNDARY_AUDIT.md, RESPONSIBILITY_RECOVERY_AUDIT.md, CAPABILITY_AUTHORITY_PROVENANCE.md, ACTIVE_MAP.md) and step2/5/6.log for provenance; insufficient current evidence for override from UNKNOWN_REVIEW","UNKNOWN","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- relationships or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","LOW","Defaulted to UNKNOWN_REVIEW / CanMove=NO / OwnerApprovalRequired=YES per V2 high-assurance protocol unless strong evidence from current git/fs state + prior audits overrides. step2/5/6.log used as provenance only (prior copies of DC01 into IT/pentest, pre-phase2 webhooks into archive/pre-phase2, StormDesk)."
"T:\Project-AI-main\scripts","Directory","True","True","tracked","scripts","160","N/A","False","False","False","True","False","True","True","False","True","True","True","True","True","True","1","11","27","261","18","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","UNKNOWN_REVIEW","See prior audits (BOUNDARY_AUDIT.md, RESPONSIBILITY_RECOVERY_AUDIT.md, CAPABILITY_AUTHORITY_PROVENANCE.md, ACTIVE_MAP.md) and step2/5/6.log for provenance; insufficient current evidence for override from UNKNOWN_REVIEW","UNKNOWN","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- scripts or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","LOW","Defaulted to UNKNOWN_REVIEW / CanMove=NO / OwnerApprovalRequired=YES per V2 high-assurance protocol unless strong evidence from current git/fs state + prior audits overrides. step2/5/6.log used as provenance only (prior copies of DC01 into IT/pentest, pre-phase2 webhooks into archive/pre-phase2, StormDesk)."
"T:\Project-AI-main\security","Directory","True","True","tracked","security","0","N/A","False","False","False","False","False","False","False","False","False","False","False","False","False","False","25","73","86","740","57","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","UNKNOWN_REVIEW","See prior audits (BOUNDARY_AUDIT.md, RESPONSIBILITY_RECOVERY_AUDIT.md, CAPABILITY_AUTHORITY_PROVENANCE.md, ACTIVE_MAP.md) and step2/5/6.log for provenance; insufficient current evidence for override from UNKNOWN_REVIEW","UNKNOWN","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- security or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","LOW","Defaulted to UNKNOWN_REVIEW / CanMove=NO / OwnerApprovalRequired=YES per V2 high-assurance protocol unless strong evidence from current git/fs state + prior audits overrides. step2/5/6.log used as provenance only (prior copies of DC01 into IT/pentest, pre-phase2 webhooks into archive/pre-phase2, StormDesk)."
"T:\Project-AI-main\source-docs","Directory","True","True","tracked","source-docs","244","N/A","False","False","False","True","False","True","False","False","True","True","True","False","True","True","0","0","0","37","0","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","ACTIVE_DOC","Active documentation","DOCUMENTATION","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- source-docs or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","MEDIUM","Active docs per BOUNDARY_AUDIT and RESPONSIBILITY_RECOVERY_AUDIT"
"T:\Project-AI-main\SOVEREIGN-WAR-ROOM","Directory","True","True","tracked","SOVEREIGN-WAR-ROOM","22","N/A","False","True","True","True","False","False","False","False","False","True","True","False","True","True","0","0","0","2","1","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","SIDE_SYSTEM","Side system or separate project (per BOUNDARY_AUDIT; step6.log for StormDesk)","SIDE_SYSTEM","True","COPY_VERIFY_THEN_REMOVE_AFTER_APPROVAL","T:\Project-AI-consolidation-logs","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- SOVEREIGN-WAR-ROOM or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","MEDIUM","Per BOUNDARY_AUDIT classification; step6.log provenance noted"
"T:\Project-AI-main\src","Directory","True","True","tracked","src","981","N/A (large dir, git ls-files count used)","False","True","True","True","False","True","False","True","False","True","True","True","True","True","47","121","51","516","26","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","ACTIVE_ROOT","Active source / governance / agent / test infrastructure (per RESPONSIBILITY_RECOVERY_AUDIT and ACTIVE_MAP)","ACTIVE","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- src or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","HIGH","Core active areas per multiple prior audits; high-risk per protocol (CanMove=NO)"
"T:\Project-AI-main\tarl","Directory","True","True","tracked","tarl","33","N/A","False","False","True","True","False","True","False","False","False","True","True","False","False","True","18","22","7","147","14","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","UNKNOWN_REVIEW","See prior audits (BOUNDARY_AUDIT.md, RESPONSIBILITY_RECOVERY_AUDIT.md, CAPABILITY_AUTHORITY_PROVENANCE.md, ACTIVE_MAP.md) and step2/5/6.log for provenance; insufficient current evidence for override from UNKNOWN_REVIEW","UNKNOWN","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- tarl or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","LOW","Defaulted to UNKNOWN_REVIEW / CanMove=NO / OwnerApprovalRequired=YES per V2 high-assurance protocol unless strong evidence from current git/fs state + prior audits overrides. step2/5/6.log used as provenance only (prior copies of DC01 into IT/pentest, pre-phase2 webhooks into archive/pre-phase2, StormDesk)."
"T:\Project-AI-main\tarl_os","Directory","True","True","tracked","tarl_os","39","N/A","False","False","True","True","False","False","False","False","False","True","True","False","False","False","0","1","0","15","0","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","UNKNOWN_REVIEW","See prior audits (BOUNDARY_AUDIT.md, RESPONSIBILITY_RECOVERY_AUDIT.md, CAPABILITY_AUTHORITY_PROVENANCE.md, ACTIVE_MAP.md) and step2/5/6.log for provenance; insufficient current evidence for override from UNKNOWN_REVIEW","UNKNOWN","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- tarl_os or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","LOW","Defaulted to UNKNOWN_REVIEW / CanMove=NO / OwnerApprovalRequired=YES per V2 high-assurance protocol unless strong evidence from current git/fs state + prior audits overrides. step2/5/6.log used as provenance only (prior copies of DC01 into IT/pentest, pre-phase2 webhooks into archive/pre-phase2, StormDesk)."
"T:\Project-AI-main\templates","Directory","True","True","tracked","templates","23","N/A","False","False","False","True","False","False","False","False","False","True","True","False","False","False","2","2","15","105","1","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","UNKNOWN_REVIEW","See prior audits (BOUNDARY_AUDIT.md, RESPONSIBILITY_RECOVERY_AUDIT.md, CAPABILITY_AUTHORITY_PROVENANCE.md, ACTIVE_MAP.md) and step2/5/6.log for provenance; insufficient current evidence for override from UNKNOWN_REVIEW","UNKNOWN","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- templates or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","LOW","Defaulted to UNKNOWN_REVIEW / CanMove=NO / OwnerApprovalRequired=YES per V2 high-assurance protocol unless strong evidence from current git/fs state + prior audits overrides. step2/5/6.log used as provenance only (prior copies of DC01 into IT/pentest, pre-phase2 webhooks into archive/pre-phase2, StormDesk)."
"T:\Project-AI-main\temporal","Directory","True","True","tracked","temporal","8","N/A","False","False","False","False","False","False","False","False","False","False","True","False","True","False","8","20","4","155","12","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","UNKNOWN_REVIEW","See prior audits (BOUNDARY_AUDIT.md, RESPONSIBILITY_RECOVERY_AUDIT.md, CAPABILITY_AUTHORITY_PROVENANCE.md, ACTIVE_MAP.md) and step2/5/6.log for provenance; insufficient current evidence for override from UNKNOWN_REVIEW","UNKNOWN","False","NONE","N/A","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- temporal or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","LOW","Defaulted to UNKNOWN_REVIEW / CanMove=NO / OwnerApprovalRequired=YES per V2 high-assurance protocol unless strong evidence from current git/fs state + prior audits overrides. step2/5/6.log used as provenance only (prior copies of DC01 into IT/pentest, pre-phase2 webhooks into archive/pre-phase2, StormDesk)."
"T:\Project-AI-main\test-artifacts","Directory","True","True","tracked","test-artifacts","0","N/A","False","False","False","False","False","False","False","False","False","False","False","False","False","False","1","3","11","31","7","git ls-files; git check-ignore; git grep (limited); Get-ChildItem (limited); dirLs from git ls-files for contains/counts on tracked; prior audit files (BOUNDARY_AUDIT etc); step2/5/6.log (provenance only)","GENERATED_OR_RUNTIME","Generated or runtime artifact (per .gitignore and DELETED_FILES_HISTORY)","GENERATED","True","COPY_VERIFY_THEN_REMOVE_AFTER_APPROVAL","T:\Project-AI-consolidation-logs","High - default; may break active references per audits","Low to medium - clutter but preserves evidence per BOUNDARY_AUDIT","git checkout -- test-artifacts or restore from T:\Project-AI-consolidation-logs\PROJECT_AI_ROOT_HASH_MANIFEST_V2.csv","git status; python -m pytest --collect-only; ap validate agent_playbook; python canonical/replay.py","True","HIGH","Explicitly generated per .gitignore and prior DELETED_FILES_HISTORY"
